code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
1078;2025;4632.140367896274;103.28571428571429;24
1079;2025;2102.415966386555;62.0;13
1080;2025;892.8571428571429;112.0;3
1081;2025;3064.285714285714;140.0;16
1082;2025;;;46
1083;2025;2167.759520912944;127.3;34
1084;2025;2485.7372781416184;109.83333333333333;18
1085;2025;;;2
1087;2025;2330.3829252981795;142.66666666666666;34
1088;2025;3057.179838347757;131.25;22
1089;2025;1840.1096635129634;124.16666666666667;19
1090;2025;2440.7216135299623;112.66666666666667;9
1092;2025;3720.622986273807;67.5;71
1093;2025;3014.591058828566;102.62068965517241;76
1094;2025;4318.107613107613;99.6;39
1095;2025;1831.7766708177667;100.5;56
1096;2025;1942.9268051733784;115.0;14
1098;2025;2618.416464970827;95.125;42
1099;2025;9871.389465092247;119.73076923076923;84
1100;2025;2297.7057550129557;69.75;68
1101;2025;1725.2747252747254;91.0;9
1102;2025;2135.405657293598;81.85714285714286;35
1103;2025;4915.667387875883;93.125;42
1104;2025;1653.0395676330143;123.8;50
1105;2025;2791.980361195842;105.9;23
1106;2025;1164.6362388469456;109.0;9
1107;2025;861.1111111111111;108.0;2
1108;2025;4080.8180511928786;117.94117647058823;62
1109;2025;3803.999707641113;114.72727272727273;70
1110;2025;;;3
1111;2025;;;1
1112;2025;2474.226804123711;97.0;6
1113;2025;3289.372457843194;175.55555555555554;33
1114;2025;3781.876916069009;110.5;14
1115;2025;3191.9153722094893;85.0;29
1116;2025;1892.0602789023844;93.33333333333333;194
1117;2025;2746.153846153846;130.0;5
1118;2025;4341.691010077289;194.0;15
1123;2025;1987.7611552278313;97.0;30
1124;2025;1360.3174603174605;65.33333333333333;9
1125;2025;912.6984126984127;65.33333333333333;9
1127;2025;1391.0226385636222;89.5;33
1128;2025;;;10
1129;2025;;;4
1130;2025;2365.3223625359847;135.42857142857142;28
1133;2025;3567.901234567901;81.0;8
1134;2025;1665.2653865078707;158.0;16
1135;2025;4740.931068251568;154.88888888888889;28
1136;2025;1951.08547008547;120.0;11
1138;2025;2445.8242016680188;85.44;109
1139;2025;1857.142857142857;105.0;3
1140;2025;2992.4359106542834;128.0;14
1141;2025;2614.4654088050315;137.33333333333334;22
1142;2025;3125.5535307009586;137.86206896551724;79
1143;2025;8444.688094056515;84.28828828828829;360
1145;2025;1935.919934310608;128.7;43
1146;2025;2783.2191590658244;86.5;21
1147;2025;2230.071966043459;112.0;21
