code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
1001;2021;2570.6729519832893;118.0;58
1002;2021;2878.5415221807198;115.71428571428571;37
1004;2021;4223.310411570737;156.02894736842106;1081
1005;2021;21022.53524386661;118.30645161290323;147
1006;2021;1746.2242034327658;101.375;63
1007;2021;2383.2810608519826;107.22222222222223;154
1008;2021;2166.947795939708;94.53846153846153;43
1009;2021;1793.1310476270119;202.57142857142858;77
1010;2021;2919.994572978587;97.95454545454545;83
1011;2021;1953.635752688172;107.0;47
1012;2021;1541.0166113079824;105.94444444444444;75
1013;2021;1250.0;92.0;31
1014;2021;5882.26291474661;249.30645161290323;212
1015;2021;2063.1120516388373;161.42857142857142;91
1016;2021;1746.8338362122051;102.42857142857143;45
1017;2021;932.092615230388;78.4;61
1019;2021;537.6344086021505;93.0;4
1021;2021;2676.0241247685804;116.53333333333333;98
1022;2021;2029.435656691104;121.575;111
1023;2021;;;4
1024;2021;2254.9880873157435;111.0;217
1025;2021;1810.4961187854567;105.40350877192982;332
1026;2021;1795.1932580405403;111.6;36
1027;2021;2879.5099521849384;109.6842105263158;126
1028;2021;2392.624633552042;109.44444444444444;69
1029;2021;1491.0384237467435;103.41176470588235;56
1030;2021;6520.402309728644;69.23333333333333;51
1031;2021;2344.791512752444;86.140625;141
1032;2021;195406.5039261608;146.37373737373738;234
1033;2021;3673.687174630801;88.63555555555556;1240
1034;2021;2250.383449700165;98.91304347826087;662
1035;2021;;;30
1036;2021;1569.7314045271942;131.93103448275863;146
1037;2021;1161.9261513136018;106.55555555555556;75
1038;2021;2138.346885366367;109.53846153846153;76
1039;2021;1530.4950469810485;394.90909090909093;130
1040;2021;1638.1413816289175;109.85714285714286;50
1041;2021;1889.8805943265213;92.04761904761905;130
1042;2021;3294.297855562233;88.14285714285714;58
1043;2021;4951.231808148583;194.69642857142858;326
1044;2021;3133.2863123884476;99.25;51
1045;2021;2364.953765237645;152.4;21
1046;2021;1952.9858301503214;135.14285714285714;148
1047;2021;3073.8115731390453;120.05882352941177;55
1049;2021;5780.901573212034;97.37647058823529;198
1050;2021;2242.7914723507906;103.38461538461539;43
1051;2021;934.560291858679;190.0;16
1052;2021;2750.2446824190765;182.28571428571428;32
1053;2021;3218.7812397818066;107.92098092643052;2615
1054;2021;2698.2408269840757;150.1578947368421;87
1056;2021;1262.7420857836153;84.0;93
1057;2021;1774.7678800819933;185.1875;76
1058;2021;2255.1581379806457;77.95;93
1060;2021;963.6667817263274;109.84615384615384;54
1061;2021;2229.068959812213;108.75;60
1062;2021;2639.4812687219955;156.3;58
1063;2021;1899.5623226746416;79.375;35
1064;2021;2096.4667738830167;100.96;137
1065;2021;2777.864455831532;110.64516129032258;99
1066;2021;1088.939604909686;75.83333333333333;30
1067;2021;2127.505585449511;104.33333333333333;47
1068;2021;2540.4888974713804;96.86206896551724;93
1069;2021;2138.9027391240265;140.3548387096774;70
1071;2021;10686.683583472644;103.84210526315789;527
1072;2021;3508.6422518725435;104.5049504950495;306
1073;2021;2148.4323704420676;106.9375;124
1074;2021;2390.565794246076;88.09302325581395;105
1075;2021;3155.747045677596;313.3636363636364;183
1076;2021;540.9459085673773;113.0;14
1077;2021;2146.5673385918785;101.0;18
1078;2021;4784.217150476954;109.22727272727273;73
1079;2021;2210.0202889593543;86.3076923076923;61
1080;2021;917.7194959110584;120.92857142857143;74
1081;2021;2757.5136319240587;99.46666666666667;57
1082;2021;1833.2569401217033;96.22222222222223;142
1083;2021;2587.75465697201;113.72222222222223;56
1084;2021;2742.9740057146905;114.72222222222223;68
1085;2021;2402.036917234704;96.71428571428571;23
1087;2021;573.3333333333334;150.0;72
1088;2021;3075.407795422975;89.96153846153847;85
1089;2021;1978.496122900618;383.0;91
1090;2021;4858.823737314524;93.375;52
1092;2021;2784.9674027793435;99.1842105263158;194
1093;2021;7738.10723669796;95.56969696969696;394
1094;2021;1604.3175623132279;98.25925925925925;153
1095;2021;1590.4556038062735;97.78947368421052;90
1096;2021;2009.4633889100166;107.53571428571429;91
1098;2021;2036.0002899827118;158.72222222222223;92
1099;2021;2693.951524392236;103.3225806451613;130
1100;2021;1340.2331002331002;98.33333333333333;38
1101;2021;216.53550981663466;410.25;21
1102;2021;1657.6885047224848;143.93333333333334;81
1103;2021;5208.466149790682;103.5945945945946;228
1104;2021;1720.0862096395983;117.07142857142857;87
1105;2021;3960.8078754007743;126.61702127659575;121
1106;2021;1396.0576923076924;85.375;53
1107;2021;1571.4689265536722;89.0;22
1108;2021;2874.4660307337663;104.1;193
1109;2021;29623.755435603292;93.0925925925926;333
1110;2021;1668.7971156997708;97.66666666666667;8
1111;2021;1105.083758422849;105.14285714285714;78
1112;2021;1533.2173387323446;113.5;30
1113;2021;2089.8076651164047;125.84615384615384;44
1114;2021;3392.604236110663;95.75;62
1115;2021;2534.5457609962687;112.07142857142857;122
1116;2021;1645.7579319455756;86.94117647058823;49
1117;2021;1600.0;150.0;9
1118;2021;2567.5250657974298;91.88571428571429;192
1121;2021;500.0;100.0;18
1123;2021;2351.4298417937985;108.9090909090909;108
1124;2021;2505.8345720858965;82.83333333333333;84
1125;2021;1152.3657094295238;87.0625;55
1127;2021;1763.8762257547294;118.33333333333333;134
1128;2021;1689.4200900582766;115.0;39
1129;2021;2194.413584812303;96.71428571428571;47
1130;2021;2383.5195439855925;107.56521739130434;248
1133;2021;1678.6909704203424;129.0;67
1134;2021;2135.7293451896107;592.2105263157895;103
1135;2021;11278.097199479193;102.42;213
1136;2021;2003.625917263691;160.0;106
1138;2021;2392.612274247021;228.95945945945945;539
1139;2021;1233.5385462642162;122.68;166
1140;2021;1869.377381108445;138.21428571428572;92
1141;2021;1904.495230476252;155.30769230769232;63
1142;2021;24519.197850333523;95.55454545454545;243
1143;2021;7900.945555848616;94.90956072351422;1142
1145;2021;2300.8609300936737;116.25;124
1146;2021;2395.1820215791236;121.875;20
1147;2021;1809.217072843145;118.28571428571429;53
1148;2021;2758.8947787761845;287.46875;147
1149;2021;3907.4863965266563;80.92307692307692;58
1150;2021;1254.3710700730753;141.5;143
1151;2021;1912.3077155060093;125.03703703703704;110
1152;2021;3333.127918510445;123.93333333333334;214
1153;2021;5157.4828571586895;139.2622950819672;209
1155;2021;933.2201901780389;102.25;39
1156;2021;3118.6646235220696;116.61538461538461;53
1157;2021;3664.1320845279947;109.0909090909091;156
1158;2021;4292.914445132782;102.70588235294117;93
1159;2021;2262.120835733084;121.38709677419355;223
1160;2021;8508.310035604716;68.62738853503184;831
1162;2021;1542.5531914893618;94.0;11
1163;2021;1983.2459357796579;96.44186046511628;201
1165;2021;2545.9570104648533;136.25806451612902;91
1166;2021;2838.900025041895;124.50980392156863;181
1167;2021;2143.519210313676;134.45454545454547;71
1169;2021;2805.928888113386;89.5;34
1170;2021;2003.1645031105104;122.6875;80
1171;2021;2228.4112592563365;98.1875;59
1173;2021;4980.134111321359;81.73482428115015;932
1174;2021;1212.3773317112732;119.0;44
1175;2021;1752.3578130068452;98.94736842105263;64
1177;2021;1607.142857142857;140.0;27
1179;2021;2143.6197779135923;121.86206896551724;115
1180;2021;9321.462867684817;110.35;60
1181;2021;2324.5734098419903;105.58333333333333;33
1183;2021;2531.120581269294;128.31578947368422;153
1184;2021;2290.789381239298;753.3928571428571;260
1185;2021;1935.4860870833645;103.04580152671755;514
1187;2021;1442.1341510227205;129.78125;150
1188;2021;2384.5535526385943;122.5;64
1189;2021;2574.8422171357865;97.0;210
1190;2021;889.6144278606965;93.5;11
1191;2021;1347.0475609689097;124.0;38
1192;2021;1470.4834439406193;338.18918918918916;147
1193;2021;1412.5874125874125;104.0;8
1194;2021;7853.584051595527;116.65868263473054;379
1195;2021;1739.8585045096663;92.51428571428572;118
1196;2021;2023.858508218822;105.53571428571429;104
1197;2021;1566.4227260133498;86.375;32
1198;2021;2616.8639053254437;169.0;3
1199;2021;1777.971290815543;204.93650793650792;399
1200;2021;1143.6719480197742;114.66666666666667;27
1202;2021;2579.906584024096;95.44262295081967;684
1203;2021;2121.3561465398934;114.86666666666666;99
1204;2021;1827.3307255266143;107.42857142857143;99
1206;2021;1868.645973909132;85.5;22
1207;2021;3679.6810436391065;134.875;37
1208;2021;955.290418054014;91.33333333333333;35
1209;2021;2884.9303404236107;94.48;116
1210;2021;2136.523634351541;39.96551724137931;125
1211;2021;2396.7304291680266;121.36;92
1212;2021;1264.5345067316118;103.29411764705883;172
1213;2021;3019.362843775305;104.79310344827586;100
1214;2021;1648.18018018018;114.4;56
1215;2021;923.5866013071895;139.66666666666666;117
1216;2021;2133.244852586277;92.3076923076923;198
1219;2021;1115.3846153846155;130.0;12
1224;2021;4101.178031743939;110.63636363636364;245
1225;2021;2102.8985507246375;152.5;16
1227;2021;2034.7358786592677;93.17647058823529;86
1228;2021;1351.2544802867383;100.66666666666667;98
1229;2021;3160.857956476229;97.79310344827586;177
1230;2021;1590.0718304199318;110.54545454545455;40
1231;2021;1913.9257043200366;120.95652173913044;149
1232;2021;2116.523188420253;117.55813953488372;194
1233;2021;1635.1633986928107;83.33333333333333;23
1234;2021;2166.6433637284704;79.8;17
1235;2021;2127.431296297628;466.84615384615387;63
1236;2021;2142.4805840072845;124.22222222222223;142
1237;2021;4597.56897459664;98.22222222222223;79
1238;2021;3568.801931990442;135.6046511627907;138
1239;2021;2623.1101753176376;137.64285714285714;95
1240;2021;1486.452185554857;118.08695652173913;98
1241;2021;2192.8293768391245;107.47826086956522;99
1242;2021;1337.1556264896153;85.4;20
1243;2021;3367.583408554746;110.2;131
1244;2021;4933.285495688552;128.325;497
1245;2021;2046.9377427657364;101.17647058823529;118
1246;2021;1760.632661805641;130.97916666666666;173
1247;2021;3639.380289641259;59.30508474576271;120
1248;2021;3542.95074634929;118.13636363636364;69
1249;2021;10339.612878163525;122.3778801843318;599
1250;2021;3213.003634947028;115.64;84
1252;2021;2632.6249234397683;96.53333333333333;60
1254;2021;6904.25800642907;116.875;89
1255;2021;1969.1763127366842;95.33333333333333;47
1257;2021;1532.7981452021415;2777.3333333333335;44
1258;2021;2855.7314383043113;125.52380952380952;75
1259;2021;2871.22768021123;125.875;52
1260;2021;2883.563748079877;116.5;5
1261;2021;4998.940298546293;110.0;35
1262;2021;3209.496681873065;82.05;457
1263;2021;2871.5757341235694;110.67415730337079;231
1264;2021;1892.007209511032;102.22222222222223;92
1265;2021;2934.455719625926;311.60714285714283;137
1266;2021;2186.6830397574986;174.03571428571428;319
1267;2021;7825.988017730943;86.23076923076923;63
1268;2021;1910.0600956416831;278.3;47
1269;2021;2684.253792325023;114.4225352112676;212
1272;2021;94691.40705043123;121.11764705882354;144
1273;2021;2884.414943150366;123.5;308
