code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
1166;2022;6768.6077541951145;141.80597014925374;115
1167;2022;2663.000829140976;136.76923076923077;82
1169;2022;2881.7103118459895;107.875;52
1170;2022;2127.37972213113;111.5;49
1171;2022;2333.7578687421274;101.38461538461539;28
1173;2022;8111.062481571218;105.05341246290801;1038
1174;2022;6894.971115147465;90.14285714285714;22
1175;2022;3080.079288203445;171.11111111111111;51
1177;2022;1481.907894736842;75.5;49
1179;2022;2504.4301874727494;93.61538461538461;93
1180;2022;7555.601490313448;122.64;95
1181;2022;2294.8651679514323;103.72727272727273;43
1183;2022;3069.55061013752;141.2;82
1184;2022;1646.6528512987143;117.36363636363636;92
1185;2022;21967.53405737635;168.0;396
1187;2022;2210.929409123093;117.81481481481481;144
1188;2022;2509.7553939238805;125.11111111111111;60
1189;2022;3113.0574387087304;96.5;102
1190;2022;497.27414330218073;113.5;7
1191;2022;811.1111111111111;90.0;20
1192;2022;2007.7705376167437;345.5;294
1193;2022;1827.7548209366391;142.75;15
1194;2022;4291.787879029671;120.9609375;412
1195;2022;1867.095001209786;105.94444444444444;59
1196;2022;2014.0039202796004;132.0;69
1197;2022;2072.8817111459966;105.4;26
1199;2022;1961.5404465440213;152.02380952380952;269
1200;2022;677.0184723951847;153.5;17
1202;2022;3153.9648889116042;112.26136363636364;599
1203;2022;1948.1024952039597;398.82608695652175;142
1204;2022;2383.370808112075;605.2;81
1206;2022;1376.7041408619416;109.0;22
1207;2022;2043.2076443806031;145.5;32
1208;2022;1164.5990321465606;159.66666666666666;105
1209;2022;3159.757764106903;95.88888888888889;98
1210;2022;3147.1801465636177;43.63265306122449;84
1211;2022;2313.2464293160483;103.47368421052632;52
1212;2022;1579.1075164811039;344.72727272727275;180
1213;2022;2682.218242402861;104.83333333333333;103
1214;2022;1033.796665779906;128.25;19
1215;2022;1379.6618055555557;85.0;12
1216;2022;2131.942393728634;104.95454545454545;107
1219;2022;1356.30004214075;119.5;52
1224;2022;3614.2996707429634;103.80263157894737;215
1225;2022;2240.31715455546;127.5;27
1227;2022;1967.0093781345374;98.6;68
1228;2022;3286.1321053805777;122.42857142857143;37
1229;2022;2079.3581545137254;104.84210526315789;56
1230;2022;1766.6777713773681;164.75;49
1231;2022;2318.9963393326093;180.28;130
1232;2022;2399.768413851255;117.80357142857143;168
1233;2022;1862.3637607971164;112.75;69
1234;2022;1250.0;96.0;11
1235;2022;2906.7484951516703;108.05;74
1236;2022;1682.2709976464403;111.16;77
1237;2022;2350.3394986598128;250.42857142857142;75
1238;2022;4106.901932188267;120.19047619047619;123
1239;2022;2595.942495260411;99.41666666666667;73
1240;2022;1979.8556509463258;108.3125;145
1241;2022;1787.8281081274945;120.4375;68
1242;2022;;;19
1243;2022;5868.5865723078405;110.67567567567568;140
1244;2022;3231.8993968422674;93.20833333333333;406
1245;2022;1901.5066587308079;419.07142857142856;94
1246;2022;2065.478680364569;124.9090909090909;198
1247;2022;2640.0544397979565;102.47619047619048;104
1248;2022;3908.5893363177797;171.1851851851852;69
1249;2022;5327.197862251629;154.7070707070707;526
1250;2022;3535.594670293476;113.82608695652173;86
1252;2022;2497.265857964476;145.4;60
1254;2022;13226.312465934536;84.14545454545454;123
1255;2022;2557.2963900640834;95.15384615384616;52
1257;2022;3165.243486833023;110.11111111111111;43
1258;2022;3964.8220318670737;130.875;86
1259;2022;2283.6007473504383;119.28571428571429;77
1260;2022;3801.437655571344;140.2;13
1261;2022;3307.128464675738;95.81818181818181;36
1262;2022;4371.607798529534;81.8076923076923;459
1263;2022;3124.8629922391683;94.3125;199
1264;2022;2110.9596841823213;114.61538461538461;42
1265;2022;2334.624750964427;90.46;145
1266;2022;5083.42427532922;108.0;262
1267;2022;2248.9713440609116;161.22222222222223;69
1268;2022;2060.846178027004;109.85714285714286;49
1269;2022;1453.3398004175885;99.66666666666667;228
1272;2022;2357.850412265191;109.06060606060606;95
1273;2022;1845.2412675385954;140.0625;262
1274;2022;1686.258949592383;136.36363636363637;35
1275;2022;6877.963330320853;142.94230769230768;129
1276;2022;3709.9464298967264;117.11111111111111;99
1277;2022;512.3839009287926;44.5;13
1279;2022;;;11
1280;2022;9759.392737503764;100.75;36
1281;2022;12267.703469427868;77.96666666666667;520
1282;2022;;;9
1283;2022;22592.953800794094;106.4429906542056;1275
1284;2022;2075.3020476894426;469.07142857142856;80
1285;2022;4514.614838902377;93.0;48
1286;2022;2009.3611294877599;117.0;60
1288;2022;4536.475770567695;100.75757575757575;258
1289;2022;2687.112020856399;123.9090909090909;289
1290;2022;3772.104624498563;114.16;103
1291;2022;2144.948189117742;115.23809523809524;111
1293;2022;2717.391304347826;92.0;3
1294;2022;2525.5291017012432;98.84848484848484;105
1295;2022;2813.179021472172;107.66666666666667;27
1296;2022;1492.644862803443;104.0;61
1297;2022;3369.5203852540594;123.1;46
1298;2022;4545.434482758621;145.0;11
1299;2022;4274.266463555403;170.16666666666666;76
1301;2022;7534.542577652346;136.53703703703704;156
1302;2022;1595.2188214264781;120.0;26
1303;2022;1702.567602995013;108.29629629629629;105
1304;2022;2026.480858467173;143.86813186813185;240
1305;2022;5333.326620516949;1102.9746835443038;186
1306;2022;1803.742008020679;77.97222222222223;74
1307;2022;29641.045186439645;368.625;35
1308;2022;3500.1278806788982;110.0;72
1309;2022;1948.051948051948;77.0;2
1310;2022;1182.984469595161;267.0;112
1311;2022;1447.926711668274;64.5;20
1313;2022;5361.54791554802;104.52912621359224;630
1314;2022;2274.1375468891174;93.26190476190476;166
1317;2022;2198.535854960836;98.33333333333333;50
1318;2022;3389.3300502019633;126.82352941176471;76
1319;2022;3694.3471985034753;132.28571428571428;13
1320;2022;8567.841969921357;123.79268292682927;239
1321;2022;2604.466512258842;138.22727272727272;87
1322;2022;3782.6620856951495;1340.2525252525252;283
1323;2022;1649.8263720360655;328.6923076923077;76
1325;2022;3141.9439018886696;103.58333333333333;58
1328;2022;4084.618504407328;142.8;109
1329;2022;996.5192682676518;108.5;52
1330;2022;1202.7392503248864;82.16666666666667;30
1331;2022;694.6904924760602;98.0;11
1332;2022;2382.0664448486286;96.77272727272727;77
1333;2022;3911.837655377492;380.4222222222222;150
1334;2022;2089.0951709732904;127.14285714285714;29
1335;2022;2513.9901994165048;137.16666666666666;20
1336;2022;2830.841986872753;97.625;38
1337;2022;2074.5108366550444;156.04761904761904;70
1338;2022;1752.8130045112232;262.2;140
1339;2022;5360.081409242138;129.475;85
1342;2022;2803.0569113386614;168.75;21
1343;2022;2961.7514577867414;102.6470588235294;149
1344;2022;2578.90667524832;136.8;247
1345;2022;2188.2643859165028;83.78787878787878;127
1346;2022;2471.0559864971633;94.33333333333333;35
1347;2022;4213.77457091194;105.78260869565217;109
1348;2022;2589.7748707513088;156.92307692307693;239
1349;2022;3456.1987121090556;115.0;47
1350;2022;2313.3306850767904;112.1;95
1351;2022;2647.7168142582027;94.60714285714286;115
1352;2022;1779.3200800638645;126.84210526315789;90
1353;2022;3290.4475637584987;242.59259259259258;85
1354;2022;8587.133391006253;120.38964577656675;1335
1355;2022;2106.46471428793;118.83333333333333;43
1356;2022;2373.737373737374;125.33333333333333;9
1357;2022;1240.1928649527147;122.07692307692308;71
1358;2022;2199.660145253053;76.7;67
1359;2022;1795.6106867563606;182.66666666666666;11
1360;2022;5850.155624286786;117.10526315789474;176
1361;2022;3295.2003843028047;108.42105263157895;157
1362;2022;3767.3507143774787;101.3125;72
1363;2022;2061.2801794580837;215.34782608695653;147
1364;2022;2477.719219436641;86.0;94
1365;2022;2764.3695266864133;109.22727272727273;145
1366;2022;3051.489610276433;96.63636363636364;39
1367;2022;2490.949951747167;186.11764705882354;67
1368;2022;3570.3265074646624;142.22727272727272;63
1369;2022;3495.721504434628;139.20833333333334;62
1370;2022;4055.342463870828;66.65625;113
1371;2022;3522.6120884144248;85.28571428571429;61
1372;2022;1797.209427248829;98.6923076923077;98
1373;2022;2343.1468554248086;213.375;80
1374;2022;2115.57905232408;107.8125;140
1375;2022;1612.3972598016144;208.06666666666666;54
1376;2022;8847.72425188005;111.88;230
1378;2022;3211.4052602699453;113.66666666666667;260
1379;2022;1780.232249556572;91.76470588235294;53
1380;2022;1500.614289105394;164.39285714285714;150
1381;2022;2461.0531484193643;190.53333333333333;50
1382;2022;2360.2430348703283;129.875;17
1383;2022;2038.3615854738907;186.76666666666668;103
1384;2022;1666.8639549263671;161.8709677419355;200
1385;2022;2555.7578589620825;145.30769230769232;55
1386;2022;2372.038482680695;88.95238095238095;62
1387;2022;2234.2085916201163;161.5;26
1388;2022;1685.319835956979;130.325;115
1389;2022;2567.4421750816596;140.37142857142857;128
1390;2022;2318.3015120656264;114.12;77
1391;2022;1204.0778163589948;694.25;34
1392;2022;1986.3371417501771;109.71428571428571;46
1393;2022;2546.3177117083437;170.28571428571428;14
1396;2022;6913.363286509714;92.73684210526316;44
1397;2022;4740.492408668521;113.91666666666667;31
1398;2022;3366.801056400279;96.33333333333333;56
1399;2022;5368.457788869077;92.12987012987013;298
1401;2022;4931.147877747219;119.4375;180
1402;2022;3100.3264364453885;66.28571428571429;52
1403;2022;2502.452203615369;95.71428571428571;69
1404;2022;3106.260697182185;75.0909090909091;46
1405;2022;2145.0551761040374;102.57894736842105;44
1406;2022;3009.112383684999;86.25;55
1407;2022;3333.8488238380282;500.9807692307692;131
1408;2022;2166.8233490920898;88.6470588235294;95
1410;2022;1472.8400702632855;115.6;23
1411;2022;1544.7873245488422;73.8;20
1412;2022;4057.111775618663;98.6923076923077;47
1415;2022;1853.5161547171526;110.0;58
1416;2022;905.9699026890892;200.0;102
1418;2022;6390.601206149527;112.05263157894737;71
1419;2022;5598.934796671885;104.56637168141593;382
1420;2022;2207.113306797892;118.125;60
1421;2022;2139.697242459935;72.82352941176471;63
1422;2022;2514.6437252123624;155.96428571428572;99
1423;2022;4062.8692377473103;117.67647058823529;77
1424;2022;4122.96763116854;107.26315789473684;52
1425;2022;2650.8814655172414;86.0;16
1426;2022;2448.7756054378365;95.91176470588235;133
1427;2022;3562.4450735510004;119.60264900662251;405
1428;2022;;;2
1429;2022;2630.370776997052;109.52941176470588;52
1430;2022;1974.6304463015313;112.14285714285714;33
1431;2022;2020.1688162413325;108.04545454545455;94
1432;2022;2261.253408306205;128.0;91
1433;2022;896.0920016576875;91.125;30
1434;2022;2732.723368185121;106.57142857142857;48
1435;2022;5176.567901479585;126.86666666666666;139
1436;2022;4417.137218990512;99.75;56
1437;2022;4872.1873617868205;115.0;23
1439;2022;2015.5979464718448;140.83333333333334;26
1441;2022;1637.2894125191424;130.0;45
1443;2022;3667.1161138295124;105.86734693877551;210
1444;2022;2348.75494202584;87.33333333333333;104
1445;2022;2025.1590042247415;114.06451612903226;61
1446;2022;3056.258560842034;94.67857142857143;160
1447;2022;1580.9476983921288;99.08;126
1448;2022;2812.2644047007375;84.0;24
1449;2022;2590.794236491721;144.0;43
1450;2022;3292.734877381148;101.5925925925926;279
1451;2022;12045.878225054805;286.3888888888889;387
1452;2022;1312.38021371069;80.63333333333334;103
1453;2022;1978.8873780430192;84.0;168
1454;2022;2781.0550452596235;109.53846153846153;106
1456;2022;;;21
1457;2022;2378.243909521098;129.01923076923077;203
2001;2022;840.9934073371746;107.0;19
2002;2022;1244.0853414688943;105.33333333333333;29
2003;2022;1626.4157653412292;111.0909090909091;63
2004;2022;;;8
2005;2022;2594.712828012915;114.4;27
2006;2022;725.5497485653318;152.25;15
2007;2022;1137.6984126984128;71.0;14
2008;2022;1708.2239110720122;93.0;67
2009;2022;1310.5271123177658;99.53846153846153;41
2010;2022;1492.857142857143;70.0;3
2011;2022;1802.445830428169;112.14285714285714;76
2012;2022;1265.0553851114287;70.33333333333333;11
2013;2022;1351.7093909053267;124.4;30
2014;2022;2024.4316101606335;128.23809523809524;65
2015;2022;850.0;80.0;7
2016;2022;1570.590656513686;99.5;5
2017;2022;1144.381847909655;116.16666666666667;31
2018;2022;1374.3305411594777;95.12121212121212;150
2019;2022;1260.9257064098504;94.8;25
2020;2022;1053.3829534126976;164.66666666666666;35
2021;2022;1038.888888888889;93.33333333333333;7
2022;2022;1642.941127168077;96.3529411764706;86
2023;2022;1418.390251723585;77.33333333333333;14
2024;2022;738.0952380952381;63.0;3
2025;2022;1885.1587060575823;92.16666666666667;21
2027;2022;717.4693490482964;122.0;13
2028;2022;1544.9889024523366;156.85416666666666;118
2029;2022;1098.78324844369;90.4;21
2030;2022;566.0377358490566;106.0;6
2031;2022;1107.7701611839327;67.52631578947368;61
2032;2022;1629.6296296296296;108.0;1
2034;2022;1926.3350474683543;71.5;11
2035;2022;9395.373596593108;146.75;17
2036;2022;1218.2539682539682;75.33333333333333;9
2037;2022;1189.7997630864975;430.0;68
2038;2022;;;8
2039;2022;1083.0775141594142;116.66666666666667;6
2040;2022;355.93220338983053;118.0;8
2041;2022;1355.7654114607808;96.1875;44
2042;2022;1548.1410256410256;133.0;20
2044;2022;2027.5652173913043;230.0;12
2046;2022;1835.8595535985307;93.8;30
2047;2022;;;2
2048;2022;1074.9451754385964;121.0;8
2049;2022;1675.7534682361177;98.6;76
2050;2022;895.1405491076663;108.0;21
2051;2022;1394.8439646303866;102.57142857142857;44
2052;2022;1098.901098901099;91.0;40
2053;2022;1211.046439586617;98.3;102
2054;2022;2212.3949216766787;114.125;42
2055;2022;;;5
2056;2022;1411.9385922496535;101.5;18
2057;2022;820.4895674864132;138.1;58
2058;2022;2518.6272052110594;103.5;122
2059;2022;1063.7600478440277;124.80434782608695;121
2060;2022;1140.8055277645963;105.25;20
2061;2022;334.4899572649573;116.0;11
2062;2022;;;48
2063;2022;1139.942347788366;86.8;12
2064;2022;2388.8143231360655;85.94285714285714;169
2065;2022;807.0000706956798;210.25;55
2066;2022;1518.987341772152;79.0;5
2067;2022;699.627338181555;101.66666666666667;6
2068;2022;1489.2857142857142;120.4;14
2069;2022;927.2186147186147;78.0;11
2070;2022;1458.3780285520259;116.33333333333333;37
2071;2022;1887.4272979077796;102.25;55
2072;2022;1243.8541666666665;133.75;104
2073;2022;2276.602416010688;113.625;52
2074;2022;810.002816166961;100.0;34
2076;2022;1805.5555555555557;72.0;15
2077;2022;1066.5006930806328;103.5;34
2078;2022;1500.0;70.0;6
2079;2022;1026.510290148448;94.5;49
2080;2022;1408.4965034965035;96.5;5
2081;2022;1169.5001389163067;160.0;14
2082;2022;1751.7857142857142;55.0;9
2083;2022;1355.3357043468582;111.1;40
2084;2022;5644.010327805737;120.8;55
2085;2022;1681.9385615755702;186.42857142857142;33
2086;2022;1481.924239384136;99.58333333333333;47
2088;2022;1904.4258936355714;79.6;21
2089;2022;1713.148917768523;143.4;197
2090;2022;1156.619592281357;115.0;36
2091;2022;3380.8823529411766;209.0;14
2093;2022;1904.6688755479931;95.87096774193549;79
2094;2022;3540.6221712078827;76.5;123
2095;2022;2582.5057799323704;118.5111111111111;294
2096;2022;786.3611307977006;159.0;7
2097;2022;882.4952347406684;142.25;8
2098;2022;1528.0961855600478;85.0;21
2099;2022;1896.969696969697;124.5;21
2100;2022;631.3175230566535;79.4;8
2101;2022;1358.5390644103495;118.66666666666667;25
2102;2022;1268.0952522468117;144.66666666666666;37
2103;2022;1060.0461544124237;115.06451612903226;111
2104;2022;3388.0392828364224;206.5;7
2105;2022;1297.3484848484848;100.5;17
2106;2022;1245.7563214687038;83.7;61
2107;2022;837.7659574468084;118.5;4
2108;2022;1607.04800165627;167.85714285714286;24
2109;2022;1481.682675574902;90.44444444444444;22
2110;2022;4301.357547054169;81.6969696969697;109
2111;2022;1261.8734784524258;103.42857142857143;90
2112;2022;865.5676173840156;117.0;38
2114;2022;3562.462445332296;75.5;171
2115;2022;729.1666666666666;48.0;7
2116;2022;926.2295081967213;122.0;4
2117;2022;;;2
2118;2022;2506.190476190476;72.0;10
2119;2022;1071.530782026179;95.33333333333333;20
2120;2022;1312.7661633759196;109.33333333333333;13
2121;2022;1475.595238095238;84.0;6
2122;2022;1006.7114093959732;149.0;3
2123;2022;2094.97824915321;75.6;19
2124;2022;1527.3114009018484;96.28571428571429;39
2125;2022;2477.570093457944;107.0;99
2126;2022;1544.9370138351555;125.85714285714286;30
2127;2022;1142.857142857143;105.0;6
2128;2022;1492.61635664771;179.7826086956522;200
2129;2022;;;6
2130;2022;;;7
2131;2022;1959.6155447597553;107.81481481481481;61
2132;2022;1042.6829268292684;82.0;5
2133;2022;710.9835081163667;117.88235294117646;39
2134;2022;1075.0960697487906;100.23809523809524;42
2135;2022;781.9457890382837;261.3636363636364;62
2136;2022;944.4444444444445;57.333333333333336;10
2137;2022;1519.35771632471;91.0;18
2138;2022;1735.8553732842315;109.5;8
2139;2022;1685.1729580721178;69.33333333333333;25
2140;2022;1560.2940967443838;93.0909090909091;49
2141;2022;1547.2264502914359;101.96774193548387;98
2142;2022;2137.73681515617;97.0;9
2143;2022;479.40330338854324;1854.0;16
2144;2022;1718.7995344892202;128.4;11
2145;2022;3910.1150028068478;58.25;23
2146;2022;958.3333333333334;120.0;3
2148;2022;1168.1159420289855;62.333333333333336;7
2149;2022;1420.0;50.0;6
2150;2022;1758.412509238729;107.0;8
2151;2022;1475.693853789829;124.25;15
2152;2022;723.9583333333334;92.0;10
2153;2022;1308.8594131604148;96.6;70
2154;2022;2038.2853633954091;106.0;133
2155;2022;329.89690721649487;97.0;14
2156;2022;940.09382894262;137.0;16
2157;2022;1475.4218159033214;220.75;19
2158;2022;1748.6537833483612;88.1875;90
2159;2022;1101.3659735718818;199.28571428571428;25
2160;2022;962.4974644997216;84.625;41
2162;2022;1221.90161578915;94.16666666666667;23
2163;2022;2796.4926428725116;87.725;177
2164;2022;1521.6388546527378;160.5;36
2165;2022;1717.3630979932618;77.52631578947368;102
2166;2022;2134.3466021291733;93.45454545454545;42
2167;2022;1426.1590571328402;97.66666666666667;123
2168;2022;4441.88953781907;93.2528409090909;763
2169;2022;786.1111111111111;81.0;9
2171;2022;1179.0298704731695;108.0;4
2172;2022;1753.6087335252034;107.0;38
2173;2022;2214.163677141992;93.06968641114983;635
2174;2022;1588.0153342461824;113.58823529411765;45
2175;2022;2088.0597014925374;67.0;41
2176;2022;1571.6513864962847;110.375;25
2177;2022;1606.840985551092;94.4;44
2178;2022;;;6
2179;2022;1353.0797101557157;125.71428571428571;46
2180;2022;1555.7164898148587;86.85;49
2181;2022;393.38235294117646;82.5;11
2182;2022;657.8947368421053;76.0;4
2183;2022;1090.5128461795127;186.0;26
2184;2022;1086.6190257358858;95.66666666666667;29
2185;2022;2176.531289974279;91.25;36
2186;2022;1890.7762158688715;87.25925925925925;102
2187;2022;6007.542946751392;93.0909090909091;54
2188;2022;9559.505188551202;183.1818181818182;35
2189;2022;715.5114419630548;99.0;29
2190;2022;2051.0516706682674;74.42857142857143;22
2191;2022;1222.6626016260163;101.0;16
2192;2022;1659.7009446022591;95.2;28
2193;2022;1355.4659498207886;164.0;21
2194;2022;181.8181818181818;220.0;3
2195;2022;1633.965115488604;605.3684210526316;155
2196;2022;837.8378378378378;37.0;6
2197;2022;679.131640138446;118.625;32
2198;2022;1630.7758159443554;102.0;22
2199;2022;1520.4057756940158;91.72727272727273;37
2201;2022;3698.149799322491;120.46153846153847;38
2203;2022;2224.316155302596;93.4074074074074;81
2204;2022;723.6842105263158;152.0;12
2205;2022;1229.4477622944776;118.0;68
2206;2022;1163.377192982456;97.0;6
2207;2022;4327.917505030181;123.25;23
2208;2022;1844.916632343782;99.44444444444444;29
2209;2022;1253.1116114240579;120.57894736842105;60
2210;2022;1565.654932327571;99.71428571428571;19
2211;2022;1364.8318279052903;840.8571428571429;30
2212;2022;3362.8736244467477;71.08333333333333;38
2213;2022;3146.582669644666;72.14285714285714;26
2214;2022;1468.75;128.0;10
2215;2022;1636.7964516574257;102.91666666666667;122
2216;2022;1303.5202389027982;124.77777777777777;35
2217;2022;1137.7109337485804;294.6190476190476;71
2218;2022;1104.677117896943;119.0;65
2219;2022;1680.5438593208073;108.16666666666667;10
2220;2022;2690.1109928393953;105.11111111111111;67
2221;2022;1973.6738426903055;111.0;22
2223;2022;1276.0876542646045;120.0;41
2224;2022;;;16
2225;2022;2222.222222222222;81.0;19
2226;2022;2952.921294822538;113.5;88
2227;2022;1520.8643815201194;119.66666666666667;37
2228;2022;1015.9538444150787;92.25;27
2229;2022;1104.0;125.0;11
2230;2022;1138.0037724210022;175.0;25
2231;2022;2554.9959422460975;98.0;55
2232;2022;1955.8397148685208;96.33333333333333;23
2233;2022;998.809847022438;99.6;9
2234;2022;1278.011204481793;107.0;13
2235;2022;1629.4011849344056;103.5;25
2236;2022;1285.539095324232;95.8;29
2237;2022;1046.9251702810423;121.83333333333333;87
2238;2022;1084.4825984067031;102.3076923076923;91
2239;2022;1972.3062138341986;212.53333333333333;61
2240;2022;1039.9762329174093;91.33333333333333;10
2241;2022;948.4096692111959;119.0;16
2242;2022;1353.27369719084;67.46666666666667;56
2243;2022;7514.8127786718305;277.49397590361446;201
2245;2022;2272.0975247213364;88.91304347826087;70
2246;2022;1256.7575418000142;95.875;49
2248;2022;1042.2535211267605;90.33333333333333;7
2249;2022;1113.834422657952;179.5;3
